"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Owasso","62005600",2022-08-09,"RamseyCo",30.7,5.7,"","N",""
"Josephine","62005700",2022-08-09,"RamseyCo",1.4,3.4,"","N",""
"Turtle","62006100",2022-08-09,"RamseyCo",1.4,2.9,"","N",""
"Long","62006700",2022-08-09,"RamseyCo",2,1.2,"","N",""
"Snail","62007300",2022-08-09,"RamseyCo",1.4,1.2,"","N",""
"Johanna","62007800",2022-08-09,"RamseyCo",11,12.4,"","N",""
"Mahtomedi","82016700",2022-08-09,"RamseyCo",1.4,1.9,"","N",""
"White Bear","82016700",2022-08-09,"RamseyCo",55.2,19.1,"","N",""
"Gervais","62000700",2022-08-16,"RamseyCo",1.4,3,"","N",""
"Phalen","62001300",2022-08-16,"RamseyCo",7.5,5.8,"","N",""
"McCarrons","62005400",2022-08-16,"RamseyCo",4.6,2.9,"","N",""
"Como","62005500",2022-08-16,"RamseyCo",9.4,13.1,"","N",""
"Owasso","62005600",2022-08-16,"RamseyCo",45.2,8.4,"","N",""
"Josephine","62005700",2022-08-16,"RamseyCo",1,3.4,"","N",""
"Turtle","62006100",2022-08-16,"RamseyCo",1.4,2.9,"","N",""
"Long","62006700",2022-08-16,"RamseyCo",5.1,1.7,"","N",""
"Snail","62007300",2022-08-16,"RamseyCo",8.4,1.9,"","N",""
"Johanna","62007800",2022-08-16,"RamseyCo",71.4,15.3,"","N",""
"Mahtomedi","82016700",2022-08-16,"RamseyCo",1,1.7,"","N",""
"White Bear","82016700",2022-08-16,"RamseyCo",39.7,14.5,"","N",""
"Gervais","62000700",2022-08-23,"RamseyCo",13.1,2.6,"","N",""
"Phalen","62001300",2022-08-23,"RamseyCo",17.2,10.2,"","N",""
"McCarrons","62005400",2022-08-23,"RamseyCo",1.7,2.3,"","N",""
"Como","62005500",2022-08-23,"RamseyCo",21.5,12.4,"","N",""
"Owasso","62005600",2022-08-23,"RamseyCo",422.7,20.7,"","N",""
"Josephine","62005700",2022-08-23,"RamseyCo",7.4,4,"","N",""
"Turtle","62006100",2022-08-23,"RamseyCo",2.5,1.5,"","N",""
"Long","62006700",2022-08-23,"RamseyCo",2.4,2,"","N",""
"Snail","62007300",2022-08-23,"RamseyCo",30.3,3.7,"","N",""
"Johanna","62007800",2022-08-23,"RamseyCo",117.1,26.6,"","N",""
"Mahtomedi","82016700",2022-08-23,"RamseyCo",1,1.6,"","N",""
"White Bear","82016700",2022-08-23,"RamseyCo",162.2,33.4,"","N",""
"Gervais","62000700",2022-08-30,"RamseyCo",44.9,5.2,"","N",""
"Phalen","62001300",2022-08-30,"RamseyCo",87.3,14.8,"","N",""
"McCarrons","62005400",2022-08-30,"RamseyCo",13.3,3,"","N",""
"Como","62005500",2022-08-30,"RamseyCo",502.6,33.5,"","N",""
"Owasso","62005600",2022-08-30,"RamseyCo",140.1,52,"","N",""
"Josephine","62005700",2022-08-30,"RamseyCo",5.1,2.5,"","N",""
"Turtle","62006100",2022-08-30,"RamseyCo",16.2,2.4,"","N",""
"Long","62006700",2022-08-30,"RamseyCo",11.4,3.3,"","N",""
"Snail","62007300",2022-08-30,"RamseyCo",12.6,6.2,"","N",""
"Mahtomedi","82016700",2022-08-30,"RamseyCo",11.1,2.3,"","N",""
"White Bear","82016700",2022-08-30,"RamseyCo",83.4,42.4,"","N",""
"Johanna","62007800",2022-08-30,"RamseyCo",2400,91.3,"","Y","ecoli_1dayGM"
"Johanna","62007800",2022-08-31,"RamseyCo",562.9,123.6,"","N",""
"Gervais","62000700",2023-05-23,"RamseyCo",1,0,"","N",""
"Phalen","62001300",2023-05-23,"RamseyCo",1.4,0,"","N",""
"McCarrons","62005400",2023-05-23,"RamseyCo",10.8,0,"","N",""
"Como","62005500",2023-05-23,"RamseyCo",4.6,0,"","N",""
"Owasso","62005600",2023-05-23,"RamseyCo",5.1,0,"","N",""
"Turtle","62006100",2023-05-23,"RamseyCo",1,0,"","N",""
"Long","62006700",2023-05-23,"RamseyCo",1,0,"","N",""
"Snail","62007300",2023-05-23,"RamseyCo",8.4,0,"","N",""
"Johanna","62007800",2023-05-23,"RamseyCo",40,0,"","N",""
"Johanna","62007800",2023-05-23,"RamseyCo",1,0,"","N",""
"Mahtomedi","82016700",2023-05-23,"RamseyCo",9.1,0,"","N",""
"White Bear","82016700",2023-05-23,"RamseyCo",1.8,0,"","N",""
"Gervais","62000700",2023-05-30,"RamseyCo",1.8,1.3,"","N",""
"Phalen","62001300",2023-05-30,"RamseyCo",1.4,1.4,"","N",""
"McCarrons","62005400",2023-05-30,"RamseyCo",2,4.6,"","N",""
"Como","62005500",2023-05-30,"RamseyCo",1.4,2.6,"","N",""
"Owasso","62005600",2023-05-30,"RamseyCo",10.2,7.2,"","N",""
"Josephine","62005700",2023-05-30,"RamseyCo",6.1,2.5,"","N",""
"Turtle","62006100",2023-05-30,"RamseyCo",1.4,1.2,"","N",""
"Long","62006700",2023-05-30,"RamseyCo",5.2,2.3,"","N",""
"Snail","62007300",2023-05-30,"RamseyCo",15.3,11.3,"","N",""
"Johanna","62007800",2023-05-30,"RamseyCo",346.3,117.7,"","N",""
"White Bear","82016700",2023-05-30,"RamseyCo",1.4,1.6,"","N",""
"Gervais","62000700",2023-06-06,"RamseyCo",35.1,4,"","N",""
"Phalen","62001300",2023-06-06,"RamseyCo",4.3,2.1,"","N",""
"McCarrons","62005400",2023-06-06,"RamseyCo",11.7,6.3,"","N",""
"Como","62005500",2023-06-06,"RamseyCo",2.5,2.5,"","N",""
"Owasso","62005600",2023-06-06,"RamseyCo",1.8,4.5,"","N",""
"Josephine","62005700",2023-06-06,"RamseyCo",10,3.9,"","N",""
"Turtle","62006100",2023-06-06,"RamseyCo",8.1,2.3,"","N",""
"Long","62006700",2023-06-06,"RamseyCo",11.3,3.9,"","N",""
"Snail","62007300",2023-06-06,"RamseyCo",1,5,"","N",""
"Johanna","62007800",2023-06-06,"RamseyCo",36.2,79.5,"","N",""
"Mahtomedi","82016700",2023-06-06,"RamseyCo",1,3,"","N",""
"White Bear","82016700",2023-06-06,"RamseyCo",48.1,4.9,"","N",""
"Gervais","62000700",2023-06-13,"RamseyCo",1.4,3.1,"","N",""
"Phalen","62001300",2023-06-13,"RamseyCo",3.6,2.4,"","N",""
"McCarrons","62005400",2023-06-13,"RamseyCo",6.7,6.4,"","N",""
"Como","62005500",2023-06-13,"RamseyCo",3.1,2.7,"","N",""
"Owasso","62005600",2023-06-13,"RamseyCo",1,3.1,"","N",""
"Josephine","62005700",2023-06-13,"RamseyCo",2,3.3,"","N",""
"Turtle","62006100",2023-06-13,"RamseyCo",1.4,2,"","N",""
"Long","62006700",2023-06-13,"RamseyCo",1.7,3.2,"","N",""
"Snail","62007300",2023-06-13,"RamseyCo",9.8,6,"","N",""
"Johanna","62007800",2023-06-13,"RamseyCo",1.8,30.7,"","N",""
"Mahtomedi","82016700",2023-06-13,"RamseyCo",1,2.1,"","N",""
"White Bear","82016700",2023-06-13,"RamseyCo",3.9,4.7,"","N",""
"Gervais","62000700",2023-06-20,"RamseyCo",2,2.8,"","N",""
"Phalen","62001300",2023-06-20,"RamseyCo",7.9,3,"","N",""
"McCarrons","62005400",2023-06-20,"RamseyCo",10.3,7,"","N",""
"Como","62005500",2023-06-20,"RamseyCo",4.9,3,"","N",""
"Owasso","62005600",2023-06-20,"RamseyCo",6.2,3.6,"","N",""
"Josephine","62005700",2023-06-20,"RamseyCo",13.3,4.4,"","N",""
"Turtle","62006100",2023-06-20,"RamseyCo",1,1.7,"","N",""
"Long","62006700",2023-06-20,"RamseyCo",4.6,3.4,"","N",""
"Snail","62007300",2023-06-20,"RamseyCo",3.5,5.4,"","N",""
"Johanna","62007800",2023-06-20,"RamseyCo",26.9,29.9,"","N",""
"Mahtomedi","82016700",2023-06-20,"RamseyCo",17.4,3.5,"","N",""
"White Bear","82016700",2023-06-20,"RamseyCo",1,3.4,"","N",""
"Gervais","62000700",2023-06-27,"RamseyCo",7.3,4.2,"","N",""
"Phalen","62001300",2023-06-27,"RamseyCo",8.8,4.3,"","N",""
"McCarrons","62005400",2023-06-27,"RamseyCo",3.2,5.5,"","N",""
"Como","62005500",2023-06-27,"RamseyCo",4.1,2.9,"","N",""
"Owasso","62005600",2023-06-27,"RamseyCo",7.9,3.9,"","N",""
"Josephine","62005700",2023-06-27,"RamseyCo",5.1,6.1,"","N",""
"Turtle","62006100",2023-06-27,"RamseyCo",14.6,3,"","N",""
"Long","62006700",2023-06-27,"RamseyCo",12.8,5.7,"","N",""
"Snail","62007300",2023-06-27,"RamseyCo",7.2,5.2,"","N",""
"Johanna","62007800",2023-06-27,"RamseyCo",16.2,24.9,"","N",""
"Mahtomedi","82016700",2023-06-27,"RamseyCo",1.4,2.2,"","N",""
"White Bear","82016700",2023-06-27,"RamseyCo",3,3.8,"","N",""
"Gervais","62000700",2023-07-06,"RamseyCo",8.9,5.8,"","N",""
"Phalen","62001300",2023-07-06,"RamseyCo",2.3,4.8,"","N",""
"McCarrons","62005400",2023-07-06,"RamseyCo",2,5.5,"","N",""
"Como","62005500",2023-07-06,"RamseyCo",40.2,5.8,"","N",""
"Owasso","62005600",2023-07-06,"RamseyCo",7.1,3.6,"","N",""
"Josephine","62005700",2023-07-06,"RamseyCo",1.4,4.5,"","N",""
"Turtle","62006100",2023-07-06,"RamseyCo",1,2.8,"","N",""
"Long","62006700",2023-07-06,"RamseyCo",1,4.1,"","N",""
"Snail","62007300",2023-07-06,"RamseyCo",1,3,"","N",""
"Johanna","62007800",2023-07-06,"RamseyCo",5.1,10.7,"","N",""
"White Bear","82016700",2023-07-06,"RamseyCo",4.4,4.8,"","N",""
"Gervais","62000700",2023-07-11,"RamseyCo",3.6,3.7,"","N",""
"Phalen","62001300",2023-07-11,"RamseyCo",1,3.6,"","N",""
"McCarrons","62005400",2023-07-11,"RamseyCo",5.9,4.8,"","N",""
"Como","62005500",2023-07-11,"RamseyCo",5.5,6.7,"","N",""
"Owasso","62005600",2023-07-11,"RamseyCo",1,3.2,"","N",""
"Josephine","62005700",2023-07-11,"RamseyCo",4.4,3.9,"","N",""
"Turtle","62006100",2023-07-11,"RamseyCo",1,1.8,"","N",""
"Long","62006700",2023-07-11,"RamseyCo",1,2.5,"","N",""
"Snail","62007300",2023-07-11,"RamseyCo",1,3,"","N",""
"Johanna","62007800",2023-07-11,"RamseyCo",31.6,10.4,"","N",""
"Mahtomedi","82016700",2023-07-11,"RamseyCo",1,2.2,"","N",""
"White Bear","82016700",2023-07-11,"RamseyCo",27.9,4.3,"","N",""
"Gervais","62000700",2023-07-18,"RamseyCo",1.7,3.8,"","N",""
"Phalen","62001300",2023-07-18,"RamseyCo",1,2.8,"","N",""
"McCarrons","62005400",2023-07-18,"RamseyCo",2.7,4,"","N",""
"Como","62005500",2023-07-18,"RamseyCo",11.5,8.7,"","N",""
"Owasso","62005600",2023-07-18,"RamseyCo",14.5,5.5,"","N",""
"Josephine","62005700",2023-07-18,"RamseyCo",2.3,3.9,"","N",""
"Turtle","62006100",2023-07-18,"RamseyCo",1,1.7,"","N",""
"Long","62006700",2023-07-18,"RamseyCo",1.8,2.5,"","N",""
"Snail","62007300",2023-07-18,"RamseyCo",1,1.9,"","N",""
"Johanna","62007800",2023-07-18,"RamseyCo",2.5,11.2,"","N",""
"Mahtomedi","82016700",2023-07-18,"RamseyCo",1,2.2,"","N",""
"White Bear","82016700",2023-07-18,"RamseyCo",711.8,12.1,"","N",""
"Gervais","62000700",2023-07-25,"RamseyCo",1.7,3.7,"","N",""
"Phalen","62001300",2023-07-25,"RamseyCo",8.7,2.8,"","N",""
"McCarrons","62005400",2023-07-25,"RamseyCo",3,3.2,"","N",""
"Como","62005500",2023-07-25,"RamseyCo",18.1,11.3,"","N",""
"Owasso","62005600",2023-07-25,"RamseyCo",23.6,7.2,"","N",""
"Josephine","62005700",2023-07-25,"RamseyCo",9.1,3.7,"","N",""
"Turtle","62006100",2023-07-25,"RamseyCo",5.9,2.4,"","N",""
"Long","62006700",2023-07-25,"RamseyCo",8.4,2.9,"","N",""
"Snail","62007300",2023-07-25,"RamseyCo",1,1.5,"","N",""
"Johanna","62007800",2023-07-25,"RamseyCo",12.3,9.6,"","N",""
"Mahtomedi","82016700",2023-07-25,"RamseyCo",4.4,1.6,"","N",""
"White Bear","82016700",2023-07-25,"RamseyCo",2,14,"","N",""
"Gervais","62000700",2023-08-01,"RamseyCo",2.3,2.9,"","N",""
"Phalen","62001300",2023-08-01,"RamseyCo",7,2.7,"","N",""
"McCarrons","62005400",2023-08-01,"RamseyCo",2.7,3.1,"","N",""
"Como","62005500",2023-08-01,"RamseyCo",5.1,11.8,"","N",""
"Owasso","62005600",2023-08-01,"RamseyCo",28.6,9.3,"","N",""
"Josephine","62005700",2023-08-01,"RamseyCo",12.1,4.4,"","N",""
"Turtle","62006100",2023-08-01,"RamseyCo",1,1.4,"","N",""
"Long","62006700",2023-08-01,"RamseyCo",2.3,2,"","N",""
"Snail","62007300",2023-08-01,"RamseyCo",1,1,"","N",""
"Johanna","62007800",2023-08-01,"RamseyCo",8.9,8.5,"","N",""
"Mahtomedi","82016700",2023-08-01,"RamseyCo",1,1.4,"","N",""
"White Bear","82016700",2023-08-01,"RamseyCo",1.4,12,"","N",""
"Gervais","62000700",2023-08-08,"RamseyCo",1.4,2,"","N",""
"Phalen","62001300",2023-08-08,"RamseyCo",1,2.3,"","N",""
"McCarrons","62005400",2023-08-08,"RamseyCo",1,2.7,"","N",""
"Como","62005500",2023-08-08,"RamseyCo",2.7,6.9,"","N",""
"Owasso","62005600",2023-08-08,"RamseyCo",5.9,9,"","N",""
"Josephine","62005700",2023-08-08,"RamseyCo",2.5,4.9,"","N",""
"Turtle","62006100",2023-08-08,"RamseyCo",4.2,1.9,"","N",""
"Long","62006700",2023-08-08,"RamseyCo",4,2.7,"","N",""
"Snail","62007300",2023-08-08,"RamseyCo",2.9,1.2,"","N",""
"Johanna","62007800",2023-08-08,"RamseyCo",468.6,21,"","N",""
"Mahtomedi","82016700",2023-08-08,"RamseyCo",1,1.3,"","N",""
"White Bear","82016700",2023-08-08,"RamseyCo",2,10.3,"","N",""
"Gervais","62000700",2023-08-15,"RamseyCo",12.7,2.6,"","N",""
"Phalen","62001300",2023-08-15,"RamseyCo",10.9,3.7,"","N",""
"McCarrons","62005400",2023-08-15,"RamseyCo",10.4,3,"","N",""
"Como","62005500",2023-08-15,"RamseyCo",30.6,9.7,"","N",""
"Owasso","62005600",2023-08-15,"RamseyCo",37.5,18.5,"","N",""
"Josephine","62005700",2023-08-15,"RamseyCo",3.1,4.5,"","N",""
"Turtle","62006100",2023-08-15,"RamseyCo",1.8,2.1,"","N",""
"Long","62006700",2023-08-15,"RamseyCo",10.8,4.3,"","N",""
"Snail","62007300",2023-08-15,"RamseyCo",4.6,1.7,"","N",""
"Johanna","62007800",2023-08-15,"RamseyCo",68.3,24.5,"","N",""
"Mahtomedi","82016700",2023-08-15,"RamseyCo",1,1.3,"","N",""
"White Bear","82016700",2023-08-15,"RamseyCo",410.4,17.6,"","N",""
"Gervais","62000700",2023-08-22,"RamseyCo",2,2.7,"","N",""
"Phalen","62001300",2023-08-22,"RamseyCo",65.1,8.5,"","N",""
"McCarrons","62005400",2023-08-22,"RamseyCo",7.8,3.7,"","N",""
"Como","62005500",2023-08-22,"RamseyCo",5.7,8.5,"","N",""
"Owasso","62005600",2023-08-22,"RamseyCo",6.6,15.8,"","N",""
"Josephine","62005700",2023-08-22,"RamseyCo",5.7,5.5,"","N",""
"Turtle","62006100",2023-08-22,"RamseyCo",1.4,2.3,"","N",""
"Long","62006700",2023-08-22,"RamseyCo",2.9,4.7,"","N",""
"Snail","62007300",2023-08-22,"RamseyCo",1052,6.8,"","N",""
"Johanna","62007800",2023-08-22,"RamseyCo",54.9,45.4,"","N",""
"Mahtomedi","82016700",2023-08-22,"RamseyCo",1,1.3,"","N",""
"White Bear","82016700",2023-08-22,"RamseyCo",11.6,7.7,"","N",""
"Gervais","62000700",2023-08-29,"RamseyCo",6.2,3.5,"","N",""
"Phalen","62001300",2023-08-29,"RamseyCo",8.4,8.4,"","N",""
"McCarrons","62005400",2023-08-29,"RamseyCo",1.8,3.3,"","N",""
"Como","62005500",2023-08-29,"RamseyCo",17.6,8.4,"","N",""
"Owasso","62005600",2023-08-29,"RamseyCo",20.2,15.3,"","N",""
"Josephine","62005700",2023-08-29,"RamseyCo",10,5.6,"","N",""
"Turtle","62006100",2023-08-29,"RamseyCo",1.7,1.8,"","N",""
"Long","62006700",2023-08-29,"RamseyCo",1,3.1,"","N",""
"Snail","62007300",2023-08-29,"RamseyCo",69.6,15.8,"","N",""
"Johanna","62007800",2023-08-29,"RamseyCo",31.8,54.9,"","N",""
"White Bear","82016700",2023-08-29,"RamseyCo",109.4,17.2,"","N",""
"Gervais","62000700",2024-05-21,"RamseyCo",6.2,0,"","N",""
"Phalen","62001300",2024-05-21,"RamseyCo",13.1,0,"","N",""
"McCarrons","62005400",2024-05-21,"RamseyCo",35.1,0,"","N",""
"Como","62005500",2024-05-21,"RamseyCo",785.5,0,"","N",""
"Owasso","62005600",2024-05-21,"RamseyCo",488.1,0,"","N",""
"Josephine","62005700",2024-05-21,"RamseyCo",271.7,0,"","N",""
"Turtle","62006100",2024-05-21,"RamseyCo",474.4,0,"","N",""
"Long","62006700",2024-05-21,"RamseyCo",474.4,0,"","N",""
"Snail","62007300",2024-05-21,"RamseyCo",374,0,"","N",""
"Johanna","62007800",2024-05-21,"RamseyCo",488.2,0,"","N",""
"Mahtomedi","82016700",2024-05-21,"RamseyCo",39.2,0,"","N",""
"White Bear","82016700",2024-05-21,"RamseyCo",11.1,0,"","N",""
"Gervais","62000700",2024-05-28,"RamseyCo",23.7,12.2,"","N",""
"Phalen","62001300",2024-05-28,"RamseyCo",5.5,8.5,"","N",""
"McCarrons","62005400",2024-05-28,"RamseyCo",17.1,24.5,"","N",""
"Como","62005500",2024-05-28,"RamseyCo",6.8,73.2,"","N",""
"Owasso","62005600",2024-05-28,"RamseyCo",22.8,105.5,"","N",""
"Josephine","62005700",2024-05-28,"RamseyCo",25,82.5,"","N",""
"Turtle","62006100",2024-05-28,"RamseyCo",6.2,54.5,"","N",""
"Long","62006700",2024-05-28,"RamseyCo",5.9,53.1,"","N",""
"Snail","62007300",2024-05-28,"RamseyCo",21.9,90.5,"","N",""
"Johanna","62007800",2024-05-28,"RamseyCo",27.8,116.5,"","N",""
"Mahtomedi","82016700",2024-05-28,"RamseyCo",1.4,7.4,"","N",""
"White Bear","82016700",2024-05-28,"RamseyCo",3,5.8,"","N",""
"Gervais","62000700",2024-06-04,"RamseyCo",79.4,22.7,"","N",""
"Phalen","62001300",2024-06-04,"RamseyCo",30.6,13,"","N",""
"McCarrons","62005400",2024-06-04,"RamseyCo",14.6,20.6,"","N",""
"Como","62005500",2024-06-04,"RamseyCo",70.8,72.4,"","N",""
"Owasso","62005600",2024-06-04,"RamseyCo",25.7,65.9,"","N",""
"Josephine","62005700",2024-06-04,"RamseyCo",3.2,28,"","N",""
"Turtle","62006100",2024-06-04,"RamseyCo",3,20.8,"","N",""
"Long","62006700",2024-06-04,"RamseyCo",11.5,31.8,"","N",""
"Snail","62007300",2024-06-04,"RamseyCo",22.8,57.2,"","N",""
"Mahtomedi","82016700",2024-06-04,"RamseyCo",1.4,7.4,"","N",""
"White Bear","82016700",2024-06-04,"RamseyCo",1.4,3.6,"","N",""
"Johanna","62007800",2024-06-04,"RamseyCo",187.1,136.4,"","Y","ecoli_30dayGM"
"Johanna","62007800",2024-06-05,"RamseyCo",52,107.2,"","N",""
"Gervais","62000700",2024-06-11,"RamseyCo",8,17.5,"","N",""
"Phalen","62001300",2024-06-11,"RamseyCo",9.6,12,"","N",""
"McCarrons","62005400",2024-06-11,"RamseyCo",29.8,22.6,"","N",""
"Como","62005500",2024-06-11,"RamseyCo",32.3,59.2,"","N",""
"Owasso","62005600",2024-06-11,"RamseyCo",59.4,64.2,"","N",""
"Josephine","62005700",2024-06-11,"RamseyCo",3.1,16.1,"","N",""
"Turtle","62006100",2024-06-11,"RamseyCo",8.5,16.7,"","N",""
"Long","62006700",2024-06-11,"RamseyCo",16.5,27,"","N",""
"Snail","62007300",2024-06-11,"RamseyCo",121.8,69.1,"","N",""
"Johanna","62007800",2024-06-11,"RamseyCo",16.8,74,"","N",""
"Mahtomedi","82016700",2024-06-11,"RamseyCo",2.9,5.4,"","N",""
"White Bear","82016700",2024-06-11,"RamseyCo",23.9,5.8,"","N",""
"Gervais","62000700",2024-06-18,"RamseyCo",50.2,21.6,"","N",""
"Phalen","62001300",2024-06-18,"RamseyCo",52,16.1,"","N",""
"McCarrons","62005400",2024-06-18,"RamseyCo",247.9,36.5,"","N",""
"Como","62005500",2024-06-18,"RamseyCo",5.7,37,"","N",""
"Owasso","62005600",2024-06-18,"RamseyCo",30.7,55.4,"","N",""
"Josephine","62005700",2024-06-18,"RamseyCo",5.5,13,"","N",""
"Turtle","62006100",2024-06-18,"RamseyCo",29.5,18.7,"","N",""
"Long","62006700",2024-06-18,"RamseyCo",148.2,37.9,"","N",""
"Snail","62007300",2024-06-18,"RamseyCo",15.9,51.5,"","N",""
"Johanna","62007800",2024-06-18,"RamseyCo",129.6,81.3,"","N",""
"Mahtomedi","82016700",2024-06-18,"RamseyCo",19.4,7.4,"","N",""
"White Bear","82016700",2024-06-18,"RamseyCo",196.6,11.7,"","N",""
"Gervais","62000700",2024-06-25,"RamseyCo",388.4,49.4,"","N",""
"Phalen","62001300",2024-06-25,"RamseyCo",98.3,24.1,"","N",""
"McCarrons","62005400",2024-06-25,"RamseyCo",9.5,28.1,"","N",""
"Como","62005500",2024-06-25,"RamseyCo",72.1,23,"","N",""
"Owasso","62005600",2024-06-25,"RamseyCo",10.2,25.5,"","N",""
"Josephine","62005700",2024-06-25,"RamseyCo",2.9,5.2,"","N",""
"Turtle","62006100",2024-06-25,"RamseyCo",12.1,9,"","N",""
"Long","62006700",2024-06-25,"RamseyCo",3.5,14.2,"","N",""
"Snail","62007300",2024-06-25,"RamseyCo",22.7,29.4,"","N",""
"Johanna","62007800",2024-06-25,"RamseyCo",3.2,35.2,"","N",""
"Mahtomedi","82016700",2024-06-25,"RamseyCo",1.4,3.2,"","N",""
"White Bear","82016700",2024-06-25,"RamseyCo",1.8,8.1,"","N",""
"Gervais","62000700",2024-07-02,"RamseyCo",1,26.2,"","N",""
"Phalen","62001300",2024-07-02,"RamseyCo",45.8,36.9,"","N",""
"McCarrons","62005400",2024-07-02,"RamseyCo",17,28.1,"","N",""
"Como","62005500",2024-07-02,"RamseyCo",2.9,19.3,"","N",""
"Owasso","62005600",2024-07-02,"RamseyCo",11.9,22.4,"","N",""
"Josephine","62005700",2024-07-02,"RamseyCo",1,2.8,"","N",""
"Turtle","62006100",2024-07-02,"RamseyCo",1,6.2,"","N",""
"Long","62006700",2024-07-02,"RamseyCo",2.7,12.2,"","N",""
"Snail","62007300",2024-07-02,"RamseyCo",33.8,32.1,"","N",""
"Johanna","62007800",2024-07-02,"RamseyCo",1.7,22.2,"","N",""
"Mahtomedi","82016700",2024-07-02,"RamseyCo",42.2,5.4,"","N",""
"White Bear","82016700",2024-07-02,"RamseyCo",54.3,14.5,"","N",""
"Gervais","62000700",2024-07-09,"RamseyCo",13.5,18.4,"","N",""
"Phalen","62001300",2024-07-09,"RamseyCo",447,63.1,"","N",""
"McCarrons","62005400",2024-07-09,"RamseyCo",6.4,23.8,"","N",""
"Como","62005500",2024-07-09,"RamseyCo",70.4,19.3,"","N",""
"Owasso","62005600",2024-07-09,"RamseyCo",17.5,20.7,"","N",""
"Josephine","62005700",2024-07-09,"RamseyCo",2.5,2.6,"","N",""
"Turtle","62006100",2024-07-09,"RamseyCo",7.1,7.4,"","N",""
"Long","62006700",2024-07-09,"RamseyCo",3.5,9.6,"","N",""
"Snail","62007300",2024-07-09,"RamseyCo",11.4,27.9,"","N",""
"Johanna","62007800",2024-07-09,"RamseyCo",10.1,13.6,"","N",""
"Mahtomedi","82016700",2024-07-09,"RamseyCo",1,3,"","N",""
"White Bear","82016700",2024-07-09,"RamseyCo",29.7,26.6,"","N",""
"Gervais","62000700",2024-07-16,"RamseyCo",1.4,13,"","N",""
"Phalen","62001300",2024-07-16,"RamseyCo",20.5,73.5,"","N",""
"McCarrons","62005400",2024-07-16,"RamseyCo",1.4,12.9,"","N",""
"Como","62005500",2024-07-16,"RamseyCo",110.7,24.7,"","N",""
"Owasso","62005600",2024-07-16,"RamseyCo",44.2,19.5,"","N",""
"Josephine","62005700",2024-07-16,"RamseyCo",5.2,2.9,"","N",""
"Turtle","62006100",2024-07-16,"RamseyCo",1.7,5.4,"","N",""
"Long","62006700",2024-07-16,"RamseyCo",11.6,8.9,"","N",""
"Snail","62007300",2024-07-16,"RamseyCo",2,12.3,"","N",""
"Johanna","62007800",2024-07-16,"RamseyCo",1.4,6.3,"","N",""
"Mahtomedi","82016700",2024-07-16,"RamseyCo",1,2.3,"","N",""
"White Bear","82016700",2024-07-16,"RamseyCo",14.6,24.1,"","N",""
"Gervais","62000700",2024-07-23,"RamseyCo",14.3,10.1,"","N",""
"Phalen","62001300",2024-07-23,"RamseyCo",79.1,79.9,"","N",""
"McCarrons","62005400",2024-07-23,"RamseyCo",132.5,11.4,"","N",""
"Como","62005500",2024-07-23,"RamseyCo",134.4,46.4,"","N",""
"Owasso","62005600",2024-07-23,"RamseyCo",21.6,18.2,"","N",""
"Josephine","62005700",2024-07-23,"RamseyCo",5,2.8,"","N",""
"Turtle","62006100",2024-07-23,"RamseyCo",43.8,5.8,"","N",""
"Long","62006700",2024-07-23,"RamseyCo",20.7,6,"","N",""
"Snail","62007300",2024-07-23,"RamseyCo",19.5,12.8,"","N",""
"Johanna","62007800",2024-07-23,"RamseyCo",3.3,3.1,"","N",""
"Mahtomedi","82016700",2024-07-23,"RamseyCo",93.5,3.4,"","N",""
"White Bear","82016700",2024-07-23,"RamseyCo",241.3,25.1,"","N",""
"Gervais","62000700",2024-07-30,"RamseyCo",21.3,5.7,"","N",""
"Phalen","62001300",2024-07-30,"RamseyCo",265.9,97.5,"","N",""
"McCarrons","62005400",2024-07-30,"RamseyCo",112.8,18.7,"","N",""
"Como","62005500",2024-07-30,"RamseyCo",3.6,25.5,"","N",""
"Owasso","62005600",2024-07-30,"RamseyCo",353,37,"","N",""
"Josephine","62005700",2024-07-30,"RamseyCo",42.2,4.9,"","N",""
"Turtle","62006100",2024-07-30,"RamseyCo",22.3,6.5,"","N",""
"Long","62006700",2024-07-30,"RamseyCo",48,10.2,"","N",""
"Snail","62007300",2024-07-30,"RamseyCo",4.3,9.2,"","N",""
"Johanna","62007800",2024-07-30,"RamseyCo",2.3,2.8,"","N",""
"Mahtomedi","82016700",2024-07-30,"RamseyCo",10.1,5.5,"","N",""
"White Bear","82016700",2024-07-30,"RamseyCo",306.1,70.4,"","N",""
"Gervais","62000700",2024-08-06,"RamseyCo",40.1,11.8,"","N",""
"Phalen","62001300",2024-08-06,"RamseyCo",38.5,94.2,"","N",""
"McCarrons","62005400",2024-08-06,"RamseyCo",164.2,29.5,"","N",""
"Como","62005500",2024-08-06,"RamseyCo",179.7,58.3,"","N",""
"Owasso","62005600",2024-08-06,"RamseyCo",100,56.7,"","N",""
"Josephine","62005700",2024-08-06,"RamseyCo",468.6,16.6,"","N",""
"Turtle","62006100",2024-08-06,"RamseyCo",42.6,13.9,"","N",""
"Long","62006700",2024-08-06,"RamseyCo",122.7,21.8,"","N",""
"Snail","62007300",2024-08-06,"RamseyCo",43.9,9.7,"","N",""
